face_id,window_index,window_start_sample,window_end_sample,window_start_time,window_end_time,window_duration_seconds,sample_count,sample_rate_hz,spo2_label,b_diff_abs_max,b_diff_abs_mean,b_diff_mean,b_diff_std,b_dominant_freq_hz,b_dominant_power,b_energy,b_kurtosis,b_max,b_mean,b_median,b_min,b_peak_count,b_peak_rate_hz,b_range,b_rms,b_skew,b_spectral_band_power_ratio,b_spectral_centroid_hz,b_spectral_energy_band,b_spectral_energy_total,b_spectral_entropy,b_spectral_max_power,b_spectral_mean_power,b_std,b_var,b_zero_crossing_rate,b_zero_crossings,corr_g_b,corr_r_b,corr_r_g,g_diff_abs_max,g_diff_abs_mean,g_diff_mean,g_diff_std,g_dominant_freq_hz,g_dominant_power,g_energy,g_kurtosis,g_max,g_mean,g_median,g_min,g_peak_count,g_peak_rate_hz,g_range,g_rms,g_skew,g_spectral_band_power_ratio,g_spectral_centroid_hz,g_spectral_energy_band,g_spectral_energy_total,g_spectral_entropy,g_spectral_max_power,g_spectral_mean_power,g_std,g_var,g_zero_crossing_rate,g_zero_crossings,mean_abs_ratio_g_b,mean_abs_ratio_r_b,mean_abs_ratio_r_g,norm_b_mean_abs,norm_b_range,norm_b_rms,norm_b_std,norm_g_mean_abs,norm_g_range,norm_g_rms,norm_g_std,norm_r_mean_abs,norm_r_range,norm_r_rms,norm_r_std,r_diff_abs_max,r_diff_abs_mean,r_diff_mean,r_diff_std,r_dominant_freq_hz,r_dominant_power,r_energy,r_kurtosis,r_max,r_mean,r_median,r_min,r_peak_count,r_peak_rate_hz,r_range,r_rms,r_skew,r_spectral_band_power_ratio,r_spectral_centroid_hz,r_spectral_energy_band,r_spectral_energy_total,r_spectral_entropy,r_spectral_max_power,r_spectral_mean_power,r_std,r_var,r_zero_crossing_rate,r_zero_crossings,range_ratio_g_b,range_ratio_r_b,range_ratio_r_g,rms_ratio_g_b,rms_ratio_r_b,rms_ratio_r_g,rppg_diff_abs_max,rppg_diff_abs_mean,rppg_diff_mean,rppg_diff_std,rppg_dominant_freq_hz,rppg_dominant_power,rppg_energy,rppg_kurtosis,rppg_max,rppg_mean,rppg_median,rppg_min,rppg_peak_count,rppg_peak_prominence_proxy,rppg_peak_rate_hz,rppg_periodicity_score,rppg_range,rppg_rms,rppg_skew,rppg_spectral_band_power_ratio,rppg_spectral_centroid_hz,rppg_spectral_energy_band,rppg_spectral_energy_total,rppg_spectral_entropy,rppg_spectral_max_power,rppg_spectral_mean_power,rppg_std,rppg_trough_prominence_proxy,rppg_var,rppg_zero_crossing_rate,rppg_zero_crossings,std_ratio_g_b,std_ratio_r_b,std_ratio_r_g
1,0,0,118,1781859843.4977064,1781859851.4705539,7.9728474617004395,118,15.442718074844258,,2.3035978867215414,0.364159160883481,-0.017186939211143015,0.5690709136493014,1.0469639372775768,0.8177911572268662,128.93558330538934,3.8289805423475425,4.455816721177976,-0.0033121000397177604,-0.013760352231267762,-2.445078372503122,10,1.308704921596971,6.900895093681098,1.0453106881647367,0.9828870979408048,0.9512722117450243,1.1539992224725084,2.007368230915817,2.1101932823555085,1.737162999443913,0.8177911572268662,0.07033977607851695,1.0453054409046008,1.092663464784762,2.617409843193942,20,0.9530593801410437,0.9237530590527772,0.9829941596045251,1.7458354781991214,0.3507719017593095,-0.018492480125929522,0.5120502562983023,1.0469639372775768,1.2575789190988638,130.19591612911955,1.4271200289003954,3.6062540192594996,0.00358809772258728,-0.008226131932748442,-2.5564391324699667,8,1.0469639372775768,6.162693151729466,1.0504071693553965,0.4636226920476729,0.9332506107704014,1.0844703015869466,2.9692223679792913,3.1815916686389185,1.646298949050233,1.2575789190988638,0.10605305562129728,1.0504010410257358,1.1033423469879495,2.355668858874548,18,1.0645137864273515,1.1112686200807085,1.0439213040258242,0.31488303416213975,0.362435790401874,0.32959523876399344,0.32959729780975794,0.3351973309776725,0.32366534096373883,0.33120220208495676,0.33120400142472406,0.3499196348601876,0.31389886863438726,0.33920255915104985,0.33919870076551806,1.5493453637092696,0.36425975666505384,-0.02112284705001653,0.5104358843760335,1.0469639372775768,1.4175667036181614,136.56178064212273,0.8866700409196775,3.298833408499856,0.007239197392334544,0.015778921052515636,-2.6779029399418794,8,1.0469639372775768,5.976736348441735,1.0757802869455737,0.13464830793807317,0.9230060752549442,1.0562768374724198,3.3073891833170896,3.5832799718068524,1.6062669186260379,1.4175667036181614,0.11944266572689508,1.0757559294755554,1.157250819801816,2.0939278745551535,16,0.8930280881059073,0.8660813223946003,0.9698253995924582,1.0048755659426076,1.029148844573983,1.024155506864779,1.664967230347072,0.4610491327967622,0.003959416018735312,0.6168560384247334,1.0469639372775768,0.24940861166633332,117.99999999999999,1.1007853879520884,3.129608282725894,-4.704334850106595e-18,-0.08030245698708716,-2.469103878750735,10,3.209910739712982,1.308704921596971,5.553081465672108,5.598712161476628,0.9999999999999999,0.29183807504669634,0.9304146493239561,1.7031901288786782,1.2536467944675835,1.3474065518836031,2.455229504735929,0.24940861166633332,0.04491355172945344,0.9999999999999999,2.3888014217636484,0.9999999999999999,3.2717623039924275,25,1.0048747475347735,1.0291307089577597,1.0241382933370478
1,1,58,178,1781859847.5321248,1781859855.4696057,7.937480926513672,120,15.509242379982178,,2.3035978867215414,0.43935059857734254,0.017665061116647156,0.6727468615314715,0.7754621189991088,1.0313959558823829,189.37157521063926,1.8986243623577126,4.455816721177976,-0.0002437710607641271,-0.08271223851000734,-2.445078372503122,7,0.9047058054989603,6.900895093681098,1.2562230932794782,1.0244942992051005,0.9332599838667835,1.2384377007426706,3.360334530618072,3.6006413954396406,1.9963559599543481,1.0313959558823829,0.11614972243353679,1.2562230696274967,1.5780964006643308,1.9386552974977722,15,0.9672205228949269,0.9348621425895072,0.9750639857458672,2.2228244808164406,0.42529809379159794,0.015870904551807834,0.6283907035972164,1.0339494919988117,1.0612700531722141,186.03980187707003,1.8142074635502885,4.453835416201093,-0.01210266604699628,-0.046412944158864364,-2.5564391324699667,9,1.1631931784986633,7.01027454867106,1.2451231594942394,0.914501549474617,0.9079345513766662,1.1649834048382652,3.1457181349330563,3.4646970204662053,1.930987507501006,1.0612700531722141,0.11176442001503888,1.245064338812847,1.5501852077834721,1.9386552974977722,15,0.9818854289308946,1.0032592310007997,1.0217681222677655,0.33499214072355266,0.32380433817659027,0.33105530747865497,0.3310605991368936,0.32892390178282416,0.3289366495003157,0.32813011687204713,0.32811986655649233,0.33608395749362313,0.3472590123230941,0.34081457564929785,0.34081953430661405,2.3725058836746693,0.4387619343325311,0.024590191541276982,0.6363901908672159,0.7754621189991088,0.9246375905587377,200.7012151482855,1.8485863618519343,4.722856505937075,-0.0022050576223598445,-0.05836947982644123,-2.6779029399418794,8,1.0339494919988117,7.400759445878954,1.2932556306607417,0.8183597633737086,0.8580175135810879,1.144618676799703,2.7709333100261664,3.2294600823020336,2.0340393378976818,0.9246375905587377,0.10417613168716237,1.293253750799353,1.672505263956595,1.9386552974977722,15,1.015850038800056,1.0724347125136802,1.0557017980532473,0.9911640425616906,1.0294792681167697,1.0386567953535242,2.3375142670540083,0.4808441393942148,-0.026486401915841805,0.6518308325830194,1.0339494919988117,0.681410132294097,120.0,1.1104060048520097,2.79429731573311,-7.401486830834377e-18,-0.004695224757634502,-3.1600499902512627,12,2.7989925404907448,1.5509242379982178,7.086031518008436,5.954347305984372,1.0,-0.03163030695847843,0.9702483018722783,1.61832074364608,2.892344986577842,2.981035865763963,2.3129853787913532,0.681410132294097,0.09616244728270848,1.0,3.155354765493628,1.0,2.5848737299970295,20,0.9911172377864716,1.0294777910604975,1.0387043548548294
1,2,119,239,1781859851.6088905,1781859859.534993,7.92610239982605,120,15.535322332722188,,2.20181554526553,0.3698592380788254,-0.004645944217480159,0.5086506606096486,1.0356881555148125,1.2180866980748348,111.07249316083184,2.354748684683498,3.8107108847725395,0.035379416255541786,-0.056682854509829315,-1.639051568307866,12,1.5535322332722188,5.449762453080405,0.9620832134870656,1.044952078660377,0.8797222243743236,1.189495793725785,3.528750881051509,4.0112103380828295,2.0452399733764994,1.2180866980748348,0.12939388187363965,0.9614324763492317,0.924352406579016,2.330298349908328,18,0.8805517278493292,0.8806059147082754,0.943647095278751,2.2228244808164406,0.3430668250737085,-0.0023412740338240733,0.5025142015941236,1.0356881555148125,1.2292937479302748,110.88776152198977,5.095863982409025,4.453835416201093,0.03034182183373867,-0.03915212623738171,-1.727651580892036,12,1.5535322332722188,6.181486997093129,0.9612828300505085,1.633658846403042,0.8273524071991921,1.1616621231938027,3.2905988682039475,3.9772639078231484,2.065475094454865,1.2292937479302748,0.1282988357362306,0.9608038578178817,0.9231440531977243,2.330298349908328,18,0.9190680235726425,0.939149472911219,1.0218497965585995,0.34986840617629195,0.2960523232222049,0.3262707081190666,0.32622169041562377,0.3215528645749552,0.3358024505128411,0.3259992745601484,0.3260083951453181,0.32857872924875287,0.368145226264954,0.347730017320785,0.34776991443905814,2.3725058836746693,0.38885195018379115,0.002593439235079831,0.5465063634547781,0.7767661166361094,0.8510177914496374,126.16378614563031,5.397286508321043,4.722856505937075,0.02941431184216549,-0.04795318431987375,-2.0539997252288114,13,1.6829932527115703,6.776856231165886,1.0253608557707472,1.5308318579547955,0.7741251060081064,1.1816140505446018,3.282576141525,4.240369051524633,2.216248988306824,0.8510177914496374,0.13678609843627848,1.024938867838356,1.050499682805771,2.8481424276657346,22,1.1342672364736057,1.243514059467924,1.0963148890150107,0.9991680725478453,1.0657714856642515,1.0666588684590068,1.7951662394616363,0.4927097919280552,-0.004000426947902969,0.6291351231356213,1.0356881555148125,1.514696384631723,120.00000000000001,-0.1708043385411493,2.506969922185351,0.0,-0.023559484442840367,-2.419938588114943,14,2.530529406628191,1.812454272150922,9.628383923636749,4.926908510300294,1.0,0.011645008746235266,0.9916685090971847,1.4689476245967341,4.836157161914857,4.876788077416813,2.0621163189929854,1.514696384631723,0.15731574443280041,1.0,2.396379103672103,1.0000000000000002,3.1070644665444376,24,0.9993461646586591,1.0660539279162609,1.0667514076870317
1,3,180,300,1781859855.6605191,1781859863.6067343,7.9462151527404785,120,15.484050074018288,,1.8065622848206362,0.38931688127943287,0.001210257190027946,0.5045964758567681,1.0322700049345526,1.5280501240531221,88.2150273050479,-0.09521826339772366,2.0235671673197655,-0.0704847953766374,-0.06238166954773826,-2.3447772692808067,14,1.806472508635467,4.368344436600572,0.8573944410491975,-0.2210205238665822,0.9403464401594812,1.2289825696439935,4.586551742388592,4.8775127405286085,1.8950640519296225,1.5280501240531221,0.15733912066221317,0.8544923177903821,0.7301571211627795,2.8387425135700197,22,0.8519515106182483,0.794308073285606,0.9072101717127528,1.7380513211331754,0.3519623768040324,-0.0011377273843503973,0.4615391033491516,1.0322700049345526,1.3994491902255266,73.05402112383065,0.17173339654632302,1.753918155197333,-0.08587527914368924,-0.020060353438397186,-2.3923940207333656,13,1.6774387580186478,4.1463121759306985,0.7802458006072543,-0.34261029775930624,0.932770779824304,1.2588275929664101,4.424484577125162,4.743378194113837,1.964156752177693,1.3994491902255266,0.15301219981012376,0.775505606554362,0.6014089457972489,2.5806750123363815,20,0.9023832603216655,0.7872975634887732,0.8724647254738872,0.37179132599953324,0.37903776875407563,0.3683494325908362,0.369501687899082,0.335498268914774,0.3597722062744777,0.3352052266438401,0.3353460582747248,0.2927104050856927,0.2611900249714467,0.2964453407653236,0.2951522538261933,1.3016853020996018,0.3158601622944434,0.00048688201396849244,0.3971031790790157,0.7742025037009144,1.259530768542785,57.13626147482679,-0.056566301979796396,0.9561699373618787,-0.10126095979544734,0.014270910323569308,-2.0539997252288114,16,2.064540009869105,3.01016966259069,0.6900257330637918,-0.7105888102410179,0.8886851652949529,1.1712090180167796,3.654968620031803,4.112782302176414,1.955236712124126,1.259530768542785,0.13267039684440043,0.6825552946915935,0.465881730311528,2.5806750123363815,20,0.9491724464743311,0.6890870686317015,0.7259872230713104,0.9100196633564174,0.8047938032108117,0.8843696852027328,1.9973556466411584,0.4631853516813825,-0.006723081714924398,0.6253585975327351,1.0322700049345526,1.1819612547499059,119.99999999999999,0.6147685974849382,2.7823820749624484,-1.4802973661668754e-17,-0.004516258185085343,-2.699443684240713,14,2.7868983331475343,1.806472508635467,10.636862798623637,5.481825759203161,0.9999999999999999,0.0645029753602973,0.98540732722328,1.3640596557273557,3.3944323991218464,3.4446997757636058,1.7440648944234947,1.1819612547499059,0.1111193476052776,0.9999999999999999,2.694927426055628,0.9999999999999999,2.7097087629532006,21,0.9075629943165895,0.7987845887913916,0.8801423083506067
1,4,240,361,1781859859.6609893,1781859867.6604736,7.999484300613403,121,15.492543322603105,,1.8065622848206362,0.4770133515564097,0.014281628650974532,0.6284406555439112,1.0328362215068736,1.2387373319548598,123.70241850962044,0.04041792041922854,2.8954372626821723,-0.020687339746552902,-0.12007705410130073,-2.3447772692808067,15,1.9205632218103024,5.2402145319629785,1.011105354188964,0.30336322729177556,0.9505523821641451,1.4169290579486873,4.056824371757259,4.267859875876584,2.161894876306945,1.2387373319548598,0.1376728992218253,1.0108936992799002,1.0219060712438013,2.944863606775797,23,0.9708478265562286,0.8745477333556516,0.9509879611974227,1.8369329774304093,0.479537908094454,0.011494875268699451,0.6300041195264741,1.0328362215068736,1.2673597732152106,140.76674743547383,0.37478260766711413,3.3557532674923185,-0.023187247465020055,-0.04109151378102243,-2.3923940207333656,13,1.6644881255689288,5.7481472882256845,1.0785923924511533,0.49133888914493457,0.9341105970781045,1.314422727460446,4.0323770633568286,4.3168090330739135,2.073522634071617,1.2673597732152106,0.1392519042927069,1.078343127491662,1.1628239006084986,2.944863606775797,23,1.0431718846631184,0.9452532061507232,0.9061337062932662,0.3346244157412253,0.31632017099240667,0.32511370896341424,0.32512452110959084,0.3490707824230689,0.3469810104167569,0.34681368436704135,0.34681766556393456,0.3163048018357057,0.3366988185908363,0.3280726066695445,0.32805781332647466,1.704452673826218,0.3991149031920848,0.00671435621818998,0.5387938675088951,0.7746271661301551,1.338774115878312,125.96432503830297,1.2223092765967474,3.5375737264488003,-0.02447113673245775,-0.06107040842529501,-2.0402369978531323,12,1.5364505774482418,5.577810724301933,1.0203075417026948,0.7673965944814057,0.895015876506013,1.1737793611574263,3.6450051940614396,4.072559258156301,1.9468948026088424,1.338774115878312,0.13137287929536454,1.020014040649646,1.0404286431224177,2.4327134142930498,19,1.0969297636889754,1.0644241166615922,0.9703667015852806,1.066745802484967,1.009101116392675,0.9459621158498963,2.1427906205917795,0.5602795829548115,0.006309309169300281,0.7206084753986716,1.0328362215068736,1.096985624378579,120.99999999999996,0.3400186315135558,3.043734616796197,2.5289687699364362e-17,0.12049476374835237,-2.5089618928970077,18,2.923239853047845,2.3046758661723628,7.341009498235419,5.552696509693204,0.9999999999999998,-0.09825321250406813,0.9715965761070542,1.6479969786584623,4.500832179167396,4.632408439726199,2.2508152253142057,1.096985624378579,0.14943253031374837,0.9999999999999998,2.6294566566453605,0.9999999999999997,2.5607509624137363,20,1.066722572570992,1.0090220577853464,0.9459086024151743
1,5,300,421,1781859863.663835,1781859871.659924,7.996088981628418,121,15.492486097849715,,1.7614528631183863,0.44119001527815205,0.0038129975987199766,0.5800066414919774,1.0328324065233143,1.508280168085342,112.9415377007157,0.09551910521199858,2.8954372626821723,0.020767457381565452,-0.13018938759694365,-1.7498322674651465,13,1.664481977454928,4.645269530147319,0.9661268747025122,0.605661507851982,0.9348084171105507,1.2755295214446893,3.599988491988914,3.85104415631634,1.9067159748653928,1.508280168085342,0.12422723084891418,0.9659036446438892,0.9329698507363486,2.4327044285879715,19,0.9615436164129958,0.8978267360750791,0.9620209051809762,1.8369329774304093,0.40262438726048905,0.004495997768264156,0.555379554245468,1.0328324065233143,1.5342117567559186,120.4047291572584,0.868884769299906,3.3557532674923185,0.030607340218973336,0.007768229875619136,-1.7634591528907109,10,1.2803707518884062,5.119212420383029,0.9975371703642596,0.7933863672043382,0.9161706273475126,1.1726335207479477,3.64925081885897,3.983156313823596,1.8292647798700656,1.5342117567559186,0.12848891334914828,0.9970674987096179,0.9941435969830539,2.4327044285879715,19,0.9575156913944312,0.9398413705209694,0.9815414817403957,0.34514213423833734,0.3027754474901581,0.32580681826192365,0.3258811348445495,0.3304790092945712,0.3336667164993312,0.33639930746617164,0.33639534315651193,0.32437885646709136,0.3635578360105106,0.33779387427190466,0.3377235219989385,1.704452673826218,0.37622719603844984,0.0032211752964698397,0.5189158630503367,1.0328324065233143,1.3786565700670776,121.40509081774736,1.2845406771091472,3.5375737264488003,0.03658515458243936,-0.024721738658852303,-2.0402369978531323,10,1.2803707518884062,5.577810724301933,1.0016725303201202,0.8659352751779807,0.8946835446703183,1.0820049973528911,3.6294259563862585,4.056658891299565,1.760167640278088,1.3786565700670776,0.13085996423546986,1.0010041880342415,1.0020093844620912,2.304667353399131,18,1.1020269948083463,1.2007507181450974,1.089583761379566,1.032511563940729,1.0367919126859535,1.0041455697879915,2.110556011390439,0.5145947437919147,0.0061023651063153665,0.7071278586179315,1.0328324065233143,0.5900874145725077,120.99999999999997,1.1175507371755433,2.9821188896037154,2.6830867647029705e-17,0.03985613321533049,-3.2223817941997703,14,2.942262756388385,1.7925190526437687,6.430577546922202,6.204500683803486,0.9999999999999999,-0.5863484369224566,0.9790714805759739,1.6123097350426039,2.7851107287975045,2.8446449355863814,2.2647739127109348,0.5900874145725077,0.0917627398576252,0.9999999999999999,3.2622379274151014,0.9999999999999998,2.8168156541544938,22,1.0322639367172262,1.036339590998534,1.0039482676245273
1,6,361,482,1781859867.7266185,1781859875.7239907,7.997372150421143,121,15.459908146641013,,1.6915377848333069,0.40041439642582105,-0.009802683178398053,0.5370065308378944,1.030660543109401,1.003918867985986,116.90910446448166,0.8290571088940801,3.183211234346071,-0.004307994982623212,0.0054897893921474405,-1.9665953838463373,11,1.405446195149183,5.149806618192408,0.9829501238554537,0.6053815320710239,0.9679906828292292,1.2963573111358533,3.618181984844594,3.737827283904659,1.9012045268095001,1.003918867985986,0.12057507367434385,0.9829406834426386,0.9661723871666815,2.6831245543757127,21,0.962481050611653,0.934510821480306,0.9797467619568506,1.394626232109534,0.3756086150479415,-0.007817687090303988,0.49327822998540305,1.2883256788867512,0.9641484474267731,110.45487536863702,0.7646082762690276,2.7832044592757565,-0.0046755346367385354,0.03272126315068997,-2.214596400293353,11,1.405446195149183,4.997800859569109,0.9554319492554962,0.4487214978496204,0.9492567799085996,1.204197373882212,3.3079218148012304,3.484749210977179,1.7960783608755164,0.9641484474267731,0.11241126487023159,0.9554205090084773,0.9128283490340178,2.427588882530407,19,0.9562917638650342,0.9464842393831672,0.9897442131654172,0.34449781825431985,0.34020488544226335,0.33873621819218996,0.338740202771453,0.32944042626607956,0.33016312940499387,0.3292531303230107,0.32925622309173963,0.32606175547960053,0.3296319851527429,0.3320106514847993,0.33200357413680737,1.417880708845669,0.36522011005018307,-0.007722539063683332,0.48468265049410475,1.2883256788867512,0.7971260205807439,112.31275962779944,1.0240858917443676,2.865006657198332,-0.008901444865449332,0.029196646188429116,-2.1247540762511856,10,1.27767835922653,4.9897607334495175,0.9634337678445446,0.520184918251564,0.9227749886654694,1.1913875170874897,3.0054144732438353,3.256931007189856,1.8682014879250888,0.7971260205807439,0.10506229055451148,0.9633926454475574,0.9281253893024431,2.6831245543757127,21,0.9704832103624401,0.9689219621999967,0.9983912672102176,0.9720045056894422,0.9801451207571351,1.0083750795598616,2.3538064821984896,0.4734153644253267,0.006205866013582417,0.6772851591786454,0.7729954073320506,0.8627210019611424,120.99999999999999,1.7619837515391676,2.893870788642752,-6.652162750853211e-18,-0.019801063809096454,-3.3948931163770735,15,2.913671852451849,1.916517538839795,6.495851703229525,6.288763905019826,0.9999999999999999,-0.0029538838485991285,0.9187522816296092,1.500076588568192,3.782634622892166,4.117143106499645,2.3247375626712925,0.8627210019611424,0.13281106795160144,0.9999999999999999,3.3750920525679775,0.9999999999999999,3.194195898066325,25,0.9720022022714788,0.9801126982285274,1.0083441127377029
1,7,422,543,1781859871.8080757,1781859879.8070965,7.99902081489563,121,15.437773058364098,,1.6915377848333069,0.41497548799196166,0.0007974545471567026,0.5496687377258782,1.2864810881970081,1.2325404595946627,99.58660469578588,1.5866280478239725,3.183211234346071,-0.05460017277471782,-0.15150320086613164,-1.9665953838463373,13,1.6586037170143246,5.149806618192408,0.9072098935055015,0.8147292520859055,0.9548605557138591,1.3622702851677955,4.76145319616656,4.98654297496546,2.0453669518803097,1.2325404595946627,0.16085622499888583,0.9055653549066651,0.8200486120072344,3.5723772366462376,28,0.9495447921491242,0.9569507327584907,0.9764511985005896,1.5733588269390641,0.43015496848939766,0.002449929399753577,0.5610649778473914,1.2864810881970081,1.1928140140770784,118.83272729306088,0.4755192347764945,2.7832044592757565,-0.044616868873010224,-0.16205745199137667,-2.214596400293353,11,1.403433914396736,4.997800859569109,0.9910038624115209,0.5487105299704537,0.9443819856703456,1.280763091359896,4.485066350912945,4.74920786182652,1.9551582141036299,1.1928140140770784,0.15320025360730707,0.9899989850128744,0.9800979903265215,2.679282927484678,21,1.1316677935107953,1.1005981066325075,0.9725452230270691,0.30938048752599995,0.34020488544226335,0.3131248766532008,0.3129662469102743,0.3501159336738424,0.33016312940499387,0.34204649266048964,0.34214677616105843,0.34050357880015764,0.3296319851527429,0.3448286306863094,0.3448869769286672,1.417880708845669,0.427318664749704,0.004104214772806317,0.5563640109830524,1.0291848705576065,1.0350042244430844,120.77371257141918,0.7200873305812805,2.865006657198332,-0.04764549554451014,-0.07540536327580717,-2.1247540762511856,11,1.403433914396736,4.9897607334495175,0.9990644903919577,0.5641744054048907,0.9207057122589132,1.2445086090137574,4.251892955118505,4.618080346961965,1.9998605397204663,1.0350042244430844,0.14897033377296662,0.9979277342154892,0.99585976271646,3.189622532719855,25,0.9704832103624401,0.9689219621999967,0.9983912672102176,1.092364478723039,1.101249553762609,1.0081338007712926,2.707291844123353,0.5942116387166235,-4.027948601740642e-06,0.8302084442065402,1.2864810881970081,0.6741941282924743,121.0,1.0218664520148542,3.3381129317290354,2.1103412864775703e-17,-0.10820585435841733,-2.7379102110939573,19,3.4463187860874527,2.4241131248670897,4.263783041313024,6.076023142822993,1.0,0.518964397184686,0.9478082292856397,1.9124425133644805,4.645923312453866,4.901754562687734,2.545671173355331,0.6741941282924743,0.15812111492541078,1.0,2.62970435673554,1.0,4.082716841881414,32,1.0932385825591922,1.1019941617779134,1.0080088457893839
1,8,483,604,1781859875.87063,1781859883.8701618,7.9995317459106445,121,15.427580410526335,,1.5238899672583575,0.42411056874447267,0.01632602862484299,0.5505389244159037,1.0285053607017556,1.4661183915569176,97.83186978399542,0.1703693285692056,2.5324712071697633,0.00998385337081952,-0.08817451640965931,-2.397802309133215,11,1.4025073100478487,4.930273516302979,0.8991817666381517,0.034346483173809166,0.9817497433276401,1.367458608002077,3.9342087228684703,4.007343775342862,1.981800434145574,1.4661183915569176,0.12926915404331812,0.8991263382452866,0.8084281721263776,2.932515284645502,23,0.9342353732557143,0.9648823320004173,0.9552705046250575,1.5733588269390641,0.4029401036966628,0.016159422554679333,0.5260638012244877,1.0285053607017556,1.4792977536592489,95.00410570140387,-0.47865662800396747,2.0664986432739276,0.020872951886364684,-0.015089500712123751,-1.8296525540529078,9,1.1475059809482397,3.8961511973268355,0.8860913600519472,0.11560413114975687,0.9829186961630821,1.334941081463964,3.815106687301122,3.8814061653255334,1.9341678685534642,1.4792977536592489,0.12520665049437205,0.8858454821458759,0.7847222182382594,2.422512626446284,19,1.0205073273246794,0.9745032274924774,0.9549203630386423,0.33388863968829957,0.37241760038209465,0.33562967001219673,0.33569083337848077,0.3407358033123795,0.2943032014017612,0.3307435290717729,0.3307323959905921,0.32537555699932086,0.33327919821614416,0.33362680091603036,0.33357677063092717,1.4751025852530568,0.41749707364161365,0.01570791362495461,0.5358008552991848,1.0285053607017556,1.527905957589031,96.66773087044409,-0.06995468630814328,2.3510830399293905,0.025080357553818367,0.0018729738420811197,-2.0610543102224077,10,1.2750066454980442,4.412137350151799,0.8938159020166765,0.2816983165565394,0.9839533394177404,1.361209418093124,3.84647603931991,3.909205736926593,1.936238610021459,1.527905957589031,0.12610341086859977,0.8934639569467018,0.7982778423628577,2.677513955545893,21,0.7902505174293877,0.8949072167217793,1.132434838047092,0.985441868294164,0.9940325028591971,1.0087175457441278,2.2399417041732312,0.6007802779118039,0.0005244196220677585,0.8100242307241892,1.5427580410526334,0.9360322196074793,121.00000000000001,0.9071345354768878,2.979294621089683,-1.376309534659285e-17,0.018311892044800805,-2.718021114898007,18,2.9609827290448822,2.2950119618964795,6.030754397958897,5.69731573598769,1.0,0.1612590236447356,0.9859736013305975,1.904536046780559,4.744015910189719,4.811503983258318,2.212910720553371,0.9360322196074793,0.15520980591155867,1.0,2.736333006942808,1.0000000000000002,3.5700186073945237,28,0.9852291546421281,0.9937023518745592,1.008600229898301
1,9,544,665,1781859879.9349105,1781859887.9337134,7.998802900314331,121,15.496807755970678,,1.994381911527104,0.4179927063945075,-0.011179379432588748,0.6037527441716188,1.033120517064712,1.1655531284748009,122.65059112330815,0.8093298659264612,2.5324712071697633,0.04208429932296412,0.050995289809478685,-3.0311919928348843,9,1.1526551223449266,5.5636632000046475,1.006797521328375,-0.3636276508882292,0.9769666558068153,1.4402635069872385,4.364940611843569,4.467850141967066,2.061439726651862,1.1655531284748009,0.14412419812796987,1.0059175715253488,1.011870160703455,2.1772374533181944,17,0.9441069886474541,0.8600748170763672,0.9193074268203688,2.2192786928714443,0.3899269993579445,-0.010211260086920127,0.5562551228751217,1.033120517064712,1.1898299286684209,99.82550904045456,0.5059720042304905,2.0664986432739276,0.036811661223816225,-0.022125645841687067,-2.984004268819435,8,1.024582330973268,5.050502912093362,0.908297422073797,-0.2544432543868778,0.9745788693749136,1.4838281786585847,4.321227439169595,4.433943290747924,2.1018187433638746,1.1898299286684209,0.14303042873380398,0.9075511602900678,0.8236491085438482,2.4333830360615116,19,0.9372076983988805,0.9386906878471826,1.001582348769473,0.3477174314581084,0.3702616025279999,0.35676553061086425,0.35674328340629996,0.32588345363002424,0.3361108022862449,0.3218613523313861,0.3218581620859153,0.3263991149118673,0.2936275951857552,0.32137311705774957,0.3213985545077849,1.7194111545249233,0.3956264416764216,-0.014196798968990613,0.519358662572429,1.033120517064712,1.4223141246023083,99.52288576187381,0.047685680512073336,2.3510830399293905,0.03470895871390812,-0.028388148536144023,-2.0610543102224077,10,1.280727913716585,4.412137350151799,0.9069196150236578,0.38197269794793864,0.9633820278362972,1.3693760911854904,4.1087274931988365,4.264899463016568,2.013959627725977,1.4223141246023083,0.1375774020327925,0.9062551938056167,0.8212984762996558,2.4333830360615116,19,0.9077657526230458,0.7930273978748593,0.8736035652186229,0.9021649366750364,0.9007964320641774,0.9984830882300717,2.797054281683055,0.453274252915559,0.010469326578082683,0.7296061475143625,1.5496807755970678,0.866757173098707,121.0,3.1106507497349076,3.4415922231806806,1.5827559648581777e-17,0.05207547280744032,-3.2074392873912188,12,3.3895167503732404,1.536873496459902,5.59673996484374,6.649031510571899,1.0,-0.2041038476109758,0.9896084656239014,1.7121314814023032,4.751026041468547,4.800914913832361,2.265400769175285,0.866757173098707,0.15486822302685035,1.0,3.259514760198659,1.0,3.073746992919804,24,0.9022122547415883,0.9009239121167687,0.9985720182606159
