face_id,timestamp,cleaned_r,cleaned_g,cleaned_b,cleaned_rppg
6,1781860031.361343,0.46021080,0.23616152,1.03867179,-1.74054656
6,1781860031.456458,0.16750822,0.10241719,0.78004035,-1.25928264
6,1781860031.519798,-0.12943927,0.01743791,0.34211213,-0.30145745
6,1781860031.581614,-0.31229845,0.00469530,0.00556573,0.53599167
6,1781860031.641948,-0.36233114,-0.00545132,-0.08578307,0.74129855
6,1781860031.708807,-0.26613488,0.00651712,0.02175395,0.43645113
6,1781860031.770926,-0.02542060,0.13331691,0.17975069,0.19041261
6,1781860031.861651,0.28001154,0.34862365,0.24397106,0.29377280
6,1781860031.940202,0.50664627,0.49011014,0.14523604,0.55670177
6,1781860031.985566,0.57213248,0.46506503,-0.06134690,0.71100463
6,1781860032.043491,0.51107635,0.31456566,-0.33154821,0.76230869
6,1781860032.108489,0.33472642,0.03734207,-0.79432954,0.90589178
6,1781860032.168543,-0.03516971,-0.41987091,-1.44530212,1.08636701
6,1781860032.262742,-0.54238199,-0.90300945,-1.76171926,0.84450582
6,1781860032.307494,-0.88523317,-1.06681274,-1.20684196,-0.07044921
6,1781860032.356649,-0.85763224,-0.81317978,-0.09573063,-1.14107562
6,1781860032.449487,-0.62711784,-0.44306460,0.69101195,-1.61077823
6,1781860032.519835,-0.44088487,-0.21063213,0.85312774,-1.41322339
6,1781860032.574688,-0.25911640,0.00065051,0.89410569,-1.07442762
6,1781860032.663671,0.06056200,0.37991099,1.17560551,-0.80765072
6,1781860032.717178,0.43244499,0.82962948,1.41177953,-0.31361179
6,1781860032.780896,0.69991622,1.13642555,1.34924945,0.37926187
6,1781860032.836703,0.89639819,1.25730600,1.28850784,0.55902125
6,1781860032.921491,1.00581918,1.13525455,1.32705268,-0.10573697
6,1781860032.986198,0.75965053,0.53096054,0.73403211,-0.73205797
6,1781860033.065751,0.11280910,-0.49858381,-0.89277650,-0.36826613
6,1781860033.131521,-0.42383549,-1.26161013,-2.38779754,0.48900802
6,1781860033.176604,-0.44193064,-1.16709059,-2.25524791,0.61546729
6,1781860033.236595,-0.27570187,-0.57643273,-0.82660643,-0.08572041
6,1781860033.295045,-0.44276646,-0.33213785,0.15686400,-0.64153730
6,1781860033.375325,-0.76033367,-0.56770119,-0.00667158,-0.62462267
6,1781860033.464220,-0.60652979,-0.56279401,-0.25988845,-0.43942613
6,1781860033.512843,0.06644191,0.12514024,0.26530871,-0.13813379
6,1781860033.562899,0.53662001,0.88819489,0.80389607,0.73903015
6,1781860033.636091,0.28452720,0.86675446,0.27371428,1.99268291
6,1781860033.698227,-0.24747710,0.22756312,-0.79647035,2.54170111
6,1781860033.778252,-0.30648819,-0.11649066,-0.98448033,1.79383257
6,1781860033.866233,0.02237089,0.04017126,-0.25267510,0.52670601
6,1781860033.939199,0.06564456,0.07910965,0.19147260,-0.16768274
6,1781860034.005067,-0.05660950,-0.05159156,-0.04073166,-0.01304552
6,1781860034.048105,0.73487234,0.57276215,0.52156686,-0.24768170
6,1781860034.114783,1.98813428,1.67232068,1.41212777,-0.12420539
6,1781860034.175067,2.37409304,2.27610191,1.89361320,0.63530548
6,1781860034.269172,1.96957983,2.21138542,2.11111350,0.76388601
6,1781860034.311764,1.25984772,1.53816644,1.93600002,-0.26688609
6,1781860034.360357,0.57149376,0.55664454,1.14497491,-1.34694752
6,1781860034.437038,-0.04863540,-0.23379452,0.10022486,-1.15936646
6,1781860034.494106,-0.42636691,-0.39122042,-0.46445688,0.24202764
6,1781860034.576074,-0.30920093,-0.00355068,-0.32093934,1.39129495
6,1781860034.669753,0.09413589,0.27435062,0.07922987,0.83815365
6,1781860034.716110,0.17973482,-0.07295306,0.19323294,-1.15868623
6,1781860034.757914,-0.30044712,-0.82551323,-0.17917829,-2.61583071
6,1781860034.841233,-0.91395063,-1.31704860,-0.83352477,-1.97989626
6,1781860034.932391,-1.09599469,-1.17672701,-1.30406202,0.10406751
6,1781860034.985652,-0.80178688,-0.63381748,-1.26709203,1.78924079
6,1781860035.057408,-0.42707418,-0.14263484,-0.85153249,2.21819966
6,1781860035.106951,-0.21559275,0.10595392,-0.40417320,1.85719304
6,1781860035.169315,-0.08019064,0.18404409,-0.10955974,1.24569743
6,1781860035.249766,0.04673320,0.15496715,0.03810564,0.50265586
6,1781860035.307109,0.12005041,0.07679386,0.15073394,-0.26170933
6,1781860035.374478,0.19682500,0.09466649,0.36517147,-0.83218690
6,1781860035.465788,0.30736468,0.23384650,0.59153343,-0.96291494
6,1781860035.491933,0.24865749,0.27695549,0.52781970,-0.49700788
6,1781860035.557877,-0.07357948,0.07622671,0.18275632,0.09664001
6,1781860035.640700,-0.35694514,-0.22755186,-0.03260522,-0.14638584
6,1781860035.709464,-0.35063016,-0.45163065,-0.00853669,-1.21500575
6,1781860035.774615,-0.24586015,-0.57024004,-0.13047692,-1.70639147
6,1781860035.867970,-0.25657406,-0.54983186,-0.47892124,-0.81321676
6,1781860035.944655,-0.20509310,-0.28393998,-0.56674150,0.45544675
6,1781860036.002620,0.09718287,0.16899330,-0.20596059,0.99765990
6,1781860036.050846,0.45185519,0.55599482,0.15391098,1.13043686
6,1781860036.111222,0.66293070,0.76487797,0.28627454,1.29641543
6,1781860036.174571,0.89391177,0.89789999,0.50651260,0.88290484
6,1781860036.270377,1.17069171,0.91506881,0.80795611,-0.33163495
6,1781860036.312862,1.04195423,0.61488873,0.69935811,-1.14229766
6,1781860036.362038,0.30689047,0.10992369,0.23126561,-0.71080839
6,1781860036.447089,-0.46085548,-0.18379880,0.05224281,0.09158987
6,1781860036.514783,-0.72746160,-0.22532312,0.16412720,0.25164150
6,1781860036.579352,-0.78294457,-0.46671532,-0.16496325,0.03232868
6,1781860036.665609,-1.09638921,-1.05307905,-1.00811118,-0.00370181
6,1781860036.713261,-1.43497352,-1.45509043,-1.48929999,0.03146999
6,1781860036.757607,-1.28373603,-1.21396072,-1.12788350,-0.03640346
6,1781860036.846328,-0.72044340,-0.59313811,-0.46742186,0.00354843
6,1781860036.933797,-0.23551291,-0.13424379,-0.12195483,0.19869969
6,1781860036.972048,0.04888143,0.08804782,0.01594908,0.24846380
6,1781860037.070183,0.40343899,0.37458035,0.31841107,0.06098683
6,1781860037.116472,0.86215332,0.77193964,0.71454969,-0.07329796
6,1781860037.161104,1.08352991,0.95542090,0.82094565,0.01421633
6,1781860037.240586,0.87772128,0.72905354,0.54018070,0.08978116
6,1781860037.300689,0.47195676,0.29972711,0.16894151,-0.09254783
6,1781860037.360794,0.13994637,-0.03651510,-0.04847421,-0.36734673
6,1781860037.469382,-0.10448595,-0.21971280,-0.15957876,-0.39159465
6,1781860037.514683,-0.30978824,-0.32585535,-0.25394774,-0.19645447
6,1781860037.565125,-0.39109872,-0.36455243,-0.27923469,-0.13124128
6,1781860037.636325,-0.30001200,-0.30691887,-0.20142182,-0.25100679
6,1781860037.705063,-0.15313922,-0.17592126,-0.09382345,-0.23420495
6,1781860037.764095,-0.06622402,-0.03622417,-0.01538470,0.02045584
6,1781860037.874192,-0.03361846,0.03705771,-0.00749240,0.25730932
6,1781860037.943335,-0.01043737,0.01113311,-0.12955253,0.36233070
6,1781860038.009812,0.03063474,-0.02974315,-0.27435176,0.41140168
6,1781860038.077800,0.09202303,0.03586277,-0.16744098,0.32858303
6,1781860038.121117,0.09055921,0.16823868,0.17689204,0.15414072
6,1781860038.190677,-0.08064426,0.19530573,0.33077270,0.31370965
6,1781860038.269070,-0.32311203,0.07404515,0.10170134,0.82512480
6,1781860038.295707,-0.35601370,-0.05445348,-0.11590242,0.81062802
6,1781860038.357570,-0.11062259,-0.10042835,0.00941719,-0.22252922
6,1781860038.448096,0.12438677,-0.12537761,0.22269054,-1.33500708
6,1781860038.510978,0.11714397,-0.18150704,0.18174035,-1.47807121
6,1781860038.574323,-0.01266074,-0.23945851,-0.00529663,-1.02935916
6,1781860038.666151,-0.09971940,-0.29780454,-0.12089411,-0.83739464
6,1781860038.715331,-0.21994358,-0.38212395,-0.26482539,-0.62409842
